entity_id,geography_entity_id,period,period_dt,period_month,target_next_rent_growth_1m,rent_growth_1m_lag1,rent_growth_1m_lag3,rent_growth_1m_lag12,rent_index_lag1,unemployment_rate
apt_market:394304:2016-02-29,geo:zori:akron__oh,2016-02-29,2016-02-29,2016-02,-0.0074102173689515,0.004184712470223,-0.0024304288368506,0.009220928001058,730.4334049971721,5.1
apt_market:394304:2016-03-31,geo:zori:akron__oh,2016-03-31,2016-03-31,2016-03,-0.00136582027698,0.0025874517450954,0.0086005787915519,-0.0021524491302942,732.3233661856082,5.0
apt_market:394304:2016-04-30,geo:zori:akron__oh,2016-04-30,2016-04-30,2016-04,0.0046487521825615,-0.0074102173689515,0.004184712470223,0.0035473940936245,726.8966908578105,5.0
apt_market:394304:2016-05-31,geo:zori:akron__oh,2016-05-31,2016-05-31,2016-05,0.0140917639151481,-0.00136582027698,0.0025874517450954,0.0026549531082651,725.9038806181672,5.1
apt_market:394304:2016-06-30,geo:zori:akron__oh,2016-06-30,2016-06-30,2016-06,0.005696302117202,0.0046487521825615,-0.0074102173689515,0.0093325627885778,729.2784278675209,5.1
apt_market:394304:2016-07-31,geo:zori:akron__oh,2016-07-31,2016-07-31,2016-07,-0.0003711656436217,0.0140917639151481,-0.00136582027698,0.0092912095608526,739.5552473014403,5.0
apt_market:394304:2016-08-31,geo:zori:akron__oh,2016-08-31,2016-08-31,2016-08,-0.0050802988030148,0.005696302117202,0.0046487521825615,-0.0008975505280798,743.7679774224314,5.0
apt_market:394304:2016-09-30,geo:zori:akron__oh,2016-09-30,2016-09-30,2016-09,-0.0006519172017331,-0.0003711656436217,0.0140917639151481,-0.005894858905532,743.4919163023861,5.0
apt_market:394304:2016-10-31,geo:zori:akron__oh,2016-10-31,2016-10-31,2016-10,-1.13540012078861e-05,-0.0050802988030148,0.005696302117202,-0.0009371055359347,739.7147552099439,5.0
apt_market:394304:2016-11-30,geo:zori:akron__oh,2016-11-30,2016-11-30,2016-11,-0.0010258762125712,-0.0006519172017331,-0.0003711656436217,-0.0024304288368506,739.2325224366466,4.9
apt_market:394304:2016-12-31,geo:zori:akron__oh,2016-12-31,2016-12-31,2016-12,-0.0005265825034967,-1.13540012078861e-05,-0.0050802988030148,0.0086005787915519,739.2241291896939,4.9
apt_market:394304:2017-01-31,geo:zori:akron__oh,2017-01-31,2017-01-31,2017-01,0.008453823196701,-0.0010258762125712,-0.0006519172017331,0.004184712470223,738.4657767397996,4.8
apt_market:394304:2017-02-28,geo:zori:akron__oh,2017-02-28,2017-02-28,2017-02,0.0103453660015977,-0.0005265825034967,-1.13540012078861e-05,0.0025874517450954,738.0769135823373,4.8
apt_market:394304:2017-03-31,geo:zori:akron__oh,2017-03-31,2017-03-31,2017-03,0.0095003725176638,0.008453823196701,-0.0010258762125712,-0.0074102173689515,744.3164853153291,4.7
apt_market:394304:2017-04-30,geo:zori:akron__oh,2017-04-30,2017-04-30,2017-04,0.0045944841683835,0.0103453660015977,-0.0005265825034967,-0.00136582027698,752.0167117769391,4.7
apt_market:394304:2017-05-31,geo:zori:akron__oh,2017-05-31,2017-05-31,2017-05,0.0026054663528325,0.0095003725176638,0.008453823196701,0.0046487521825615,759.1611506783288,4.7
apt_market:394304:2017-06-30,geo:zori:akron__oh,2017-06-30,2017-06-30,2017-06,0.0040979999813777,0.0045944841683835,0.0103453660015977,0.0140917639151481,762.6491045663723,4.7
apt_market:394304:2017-07-31,geo:zori:akron__oh,2017-07-31,2017-07-31,2017-07,-0.0022257075576278,0.0026054663528325,0.0095003725176638,0.005696302117202,764.6361611473378,4.7
apt_market:394304:2017-08-31,geo:zori:akron__oh,2017-08-31,2017-08-31,2017-08,-0.0054570667029488,0.0040979999813777,0.0045944841683835,-0.0003711656436217,767.7696401214803,4.7
apt_market:394304:2017-09-30,geo:zori:akron__oh,2017-09-30,2017-09-30,2017-09,-0.0042873838502797,-0.0022257075576278,0.0026054663528325,-0.0050802988030148,766.0608094309447,4.7
apt_market:394304:2017-10-31,geo:zori:akron__oh,2017-10-31,2017-10-31,2017-10,-0.0029044599015958,-0.0054570667029488,0.0040979999813777,-0.0006519172017331,761.880364495365,4.7
apt_market:394304:2017-11-30,geo:zori:akron__oh,2017-11-30,2017-11-30,2017-11,0.004271955993957,-0.0042873838502797,-0.0022257075576278,-1.13540012078861e-05,758.6138909247824,4.7
apt_market:394304:2017-12-31,geo:zori:akron__oh,2017-12-31,2017-12-31,2017-12,0.0046677820688536,-0.0029044599015958,-0.0054570667029488,-0.0010258762125712,756.4105272977978,4.7
apt_market:394304:2018-01-31,geo:zori:akron__oh,2018-01-31,2018-01-31,2018-01,0.0038027803074085,0.004271955993957,-0.0042873838502797,-0.0005265825034967,759.6418797837798,4.6
apt_market:394304:2018-02-28,geo:zori:akron__oh,2018-02-28,2018-02-28,2018-02,0.0063364170474016,0.0046677820688536,-0.0029044599015958,0.008453823196701,763.1877225289849,4.5
apt_market:394304:2018-03-31,geo:zori:akron__oh,2018-03-31,2018-03-31,2018-03,0.0037927048967889,0.0038027803074085,0.004271955993957,0.0103453660015977,766.0899577710741,4.4
apt_market:394304:2018-04-30,geo:zori:akron__oh,2018-04-30,2018-04-30,2018-04,0.0026415559225214,0.0063364170474016,0.0046677820688536,0.0095003725176638,770.9442232393378,4.3
apt_market:394304:2018-05-31,geo:zori:akron__oh,2018-05-31,2018-05-31,2018-05,0.0025297225798464,0.0037927048967889,0.0038027803074085,0.0045944841683835,773.8681871699688,4.3
apt_market:394304:2018-06-30,geo:zori:akron__oh,2018-06-30,2018-06-30,2018-06,0.0006472871269447,0.0026415559225214,0.0063364170474016,0.0026054663528325,775.9124032630386,4.2
apt_market:394304:2018-07-31,geo:zori:akron__oh,2018-07-31,2018-07-31,2018-07,0.0005974514947706,0.0025297225798464,0.0037927048967889,0.0040979999813777,777.8752463895561,4.1
apt_market:394304:2018-08-31,geo:zori:akron__oh,2018-08-31,2018-08-31,2018-08,-0.0018800005735606,0.0006472871269447,0.0026415559225214,-0.0022257075576278,778.378755022913,4.1
apt_market:394304:2018-09-30,geo:zori:akron__oh,2018-09-30,2018-09-30,2018-09,-0.0003086084680214,0.0005974514947706,0.0025297225798464,-0.0054570667029488,778.8437985735992,4.1
apt_market:394304:2018-10-31,geo:zori:akron__oh,2018-10-31,2018-10-31,2018-10,0.0021310620629555,-0.0018800005735606,0.0006472871269447,-0.0042873838502797,777.3795717855667,4.0
apt_market:394304:2018-11-30,geo:zori:akron__oh,2018-11-30,2018-11-30,2018-11,0.0023320097592578,-0.0003086084680214,0.0005974514947706,-0.0029044599015958,777.1396658668467,4.0
apt_market:394304:2018-12-31,geo:zori:akron__oh,2018-12-31,2018-12-31,2018-12,0.003134820244238,0.0021310620629555,-0.0018800005735606,0.004271955993957,778.7957987263935,4.0
apt_market:394304:2019-01-31,geo:zori:akron__oh,2019-01-31,2019-01-31,2019-01,0.0059103889090823,0.0023320097592578,-0.0003086084680214,0.0046677820688536,780.6119581294925,4.0
apt_market:394304:2019-02-28,geo:zori:akron__oh,2019-02-28,2019-02-28,2019-02,0.0128866274175996,0.003134820244238,0.0021310620629555,0.0038027803074085,783.059036298731,4.0
apt_market:394304:2019-03-31,geo:zori:akron__oh,2019-03-31,2019-03-31,2019-03,0.0044867157400598,0.0059103889090823,0.0023320097592578,0.0063364170474016,787.6872197420278,4.0
apt_market:394304:2019-04-30,geo:zori:akron__oh,2019-04-30,2019-04-30,2019-04,0.006975944197552,0.0128866274175996,0.003134820244238,0.0037927048967889,797.8378514644482,3.9
apt_market:394304:2019-05-31,geo:zori:akron__oh,2019-05-31,2019-05-31,2019-05,-0.0005312505205915,0.0044867157400598,0.0059103889090823,0.0026415559225214,801.4175231106293,3.9
apt_market:394304:2019-06-30,geo:zori:akron__oh,2019-06-30,2019-06-30,2019-06,0.0048474551755035,0.006975944197552,0.0128866274175996,0.0025297225798464,807.0081670307894,3.9
apt_market:394304:2019-07-31,geo:zori:akron__oh,2019-07-31,2019-07-31,2019-07,0.0039775394440688,-0.0005312505205915,0.0044867157400598,0.0006472871269447,806.5794435219327,3.9
apt_market:394304:2019-08-31,geo:zori:akron__oh,2019-08-31,2019-08-31,2019-08,-0.0011176045806267,0.0048474551755035,0.006975944197552,0.0005974514947706,810.4893012198879,4.0
apt_market:394304:2019-09-30,geo:zori:akron__oh,2019-09-30,2019-09-30,2019-09,0.001234799923683,0.0039775394440688,-0.0005312505205915,-0.0018800005735606,813.7130543844859,4.0
apt_market:394304:2019-10-31,geo:zori:akron__oh,2019-10-31,2019-10-31,2019-10,-0.004012024822683,-0.0011176045806267,0.0048474551755035,-0.0003086084680214,812.80364494759,4.1
apt_market:394304:2019-11-30,geo:zori:akron__oh,2019-11-30,2019-11-30,2019-11,-0.0002069300611972,0.001234799923683,0.0039775394440688,0.0021310620629555,813.8072948263406,4.1
apt_market:394304:2019-12-31,geo:zori:akron__oh,2019-12-31,2019-12-31,2019-12,0.0024850313313082,-0.004012024822683,-0.0011176045806267,0.0023320097592578,810.5422797586168,4.0
apt_market:394304:2020-01-31,geo:zori:akron__oh,2020-01-31,2020-01-31,2020-01,0.0005441337773628,-0.0002069300611972,0.001234799923683,0.003134820244238,810.3745541950634,4.0
apt_market:394304:2020-02-29,geo:zori:akron__oh,2020-02-29,2020-02-29,2020-02,0.0125480717330042,0.0024850313313082,-0.004012024822683,0.0059103889090823,812.388360352333,3.9
apt_market:394304:2020-03-31,geo:zori:akron__oh,2020-03-31,2020-03-31,2020-03,0.010655419580883,0.0005441337773628,-0.0002069300611972,0.0128866274175996,812.8304082995372,5.0
apt_market:394304:2020-04-30,geo:zori:akron__oh,2020-04-30,2020-04-30,2020-04,0.0163506377988769,0.0125480717330042,0.0024850313313082,0.0044867157400598,823.029862569647,14.3
apt_market:394304:2020-05-31,geo:zori:akron__oh,2020-05-31,2020-05-31,2020-05,0.0056469648416035,0.010655419580883,0.0005441337773628,0.006975944197552,831.799591082923,13.7
apt_market:394304:2020-06-30,geo:zori:akron__oh,2020-06-30,2020-06-30,2020-06,0.0043647183823161,0.0163506377988769,0.0125480717330042,-0.0005312505205915,845.4000449179738,12.5
apt_market:394304:2020-07-31,geo:zori:akron__oh,2020-07-31,2020-07-31,2020-07,0.0013106465347332,0.0056469648416035,0.010655419580883,0.0048474551755035,850.1739892487157,11.5
apt_market:394304:2020-08-31,geo:zori:akron__oh,2020-08-31,2020-08-31,2020-08,-0.0008358571371542,0.0043647183823161,0.0163506377988769,0.0039775394440688,853.8847592877565,9.6
apt_market:394304:2020-09-30,geo:zori:akron__oh,2020-09-30,2020-09-30,2020-09,0.0033799323277547,0.0013106465347332,0.0056469648416035,-0.0011176045806267,855.0039003885786,9.1
apt_market:394304:2020-10-31,geo:zori:akron__oh,2020-10-31,2020-10-31,2020-10,0.0025472690550623,-0.0008358571371542,0.0043647183823161,0.001234799923683,854.289239276144,7.7
apt_market:394304:2020-11-30,geo:zori:akron__oh,2020-11-30,2020-11-30,2020-11,0.0096281346102087,0.0033799323277547,0.0013106465347332,-0.004012024822683,857.1766790932265,7.7
apt_market:394304:2020-12-31,geo:zori:akron__oh,2020-12-31,2020-12-31,2020-12,0.0085883181016701,0.0025472690550623,-0.0008358571371542,-0.0002069300611972,859.3601387226017,7.7
apt_market:394304:2021-01-31,geo:zori:akron__oh,2021-01-31,2021-01-31,2021-01,0.0109631602193316,0.0096281346102087,0.0033799323277547,0.0024850313313082,867.6341738168705,7.0
apt_market:394304:2021-02-28,geo:zori:akron__oh,2021-02-28,2021-02-28,2021-02,0.0040735076828111,0.0085883181016701,0.0025472690550623,0.0005441337773628,875.0856920974895,7.0
apt_market:394304:2021-03-31,geo:zori:akron__oh,2021-03-31,2021-03-31,2021-03,0.0124339359181988,0.0109631602193316,0.0096281346102087,0.0125480717330042,884.679396745599,6.9
apt_market:394304:2021-04-30,geo:zori:akron__oh,2021-04-30,2021-04-30,2021-04,0.0182976114459274,0.0040735076828111,0.0085883181016701,0.010655419580883,888.283145065067,6.7
apt_market:394304:2021-05-31,geo:zori:akron__oh,2021-05-31,2021-05-31,2021-05,0.019370304872057,0.0124339359181988,0.0109631602193316,0.0163506377988769,899.3280007680222,6.5
apt_market:394304:2021-06-30,geo:zori:akron__oh,2021-06-30,2021-06-30,2021-06,0.009864567849841,0.0182976114459274,0.0040735076828111,0.0056469648416035,915.7835550885184,6.3
apt_market:394304:2021-07-31,geo:zori:akron__oh,2021-07-31,2021-07-31,2021-07,0.0099168351058427,0.019370304872057,0.0124339359181988,0.0043647183823161,933.5225617473992,6.0
apt_market:394304:2021-08-31,geo:zori:akron__oh,2021-08-31,2021-08-31,2021-08,0.0016448649578997,0.009864567849841,0.0182976114459274,0.0013106465347332,942.7313583971138,5.7
apt_market:394304:2021-09-30,geo:zori:akron__oh,2021-09-30,2021-09-30,2021-09,0.0021294435205891,0.0099168351058427,0.019370304872057,-0.0008358571371542,952.080269827445,5.4
apt_market:394304:2021-10-31,geo:zori:akron__oh,2021-10-31,2021-10-31,2021-10,0.0039869030422197,0.0016448649578997,0.009864567849841,0.0033799323277547,953.646313300392,5.1
apt_market:394304:2021-11-30,geo:zori:akron__oh,2021-11-30,2021-11-30,2021-11,0.004974086591218,0.0021294435205891,0.0099168351058427,0.0025472690550623,955.6770492631832,4.8
apt_market:394304:2021-12-31,geo:zori:akron__oh,2021-12-31,2021-12-31,2021-12,0.004607640939567,0.0039869030422197,0.0016448649578997,0.0096281346102087,959.48724099827,4.6
apt_market:394304:2022-01-31,geo:zori:akron__oh,2022-01-31,2022-01-31,2022-01,0.0090251362107582,0.004974086591218,0.0021294435205891,0.0085883181016701,964.2598136181642,4.4
apt_market:394304:2022-02-28,geo:zori:akron__oh,2022-02-28,2022-02-28,2022-02,0.0123530880555373,0.004607640939567,0.0039869030422197,0.0109631602193316,968.7027766117704,4.3
apt_market:394304:2022-03-31,geo:zori:akron__oh,2022-03-31,2022-03-31,2022-03,0.0208332099361643,0.0090251362107582,0.004974086591218,0.0040735076828111,977.4454511184314,4.2
apt_market:394304:2022-04-30,geo:zori:akron__oh,2022-04-30,2022-04-30,2022-04,0.0072241242786168,0.0123530880555373,0.004607640939567,0.0124339359181988,989.519920845582,4.1
apt_market:394304:2022-05-31,geo:zori:akron__oh,2022-05-31,2022-05-31,2022-05,0.0195309062460584,0.0208332099361643,0.0090251362107582,0.0182976114459274,1010.1347970925746,4.0
apt_market:394304:2022-06-30,geo:zori:akron__oh,2022-06-30,2022-06-30,2022-06,0.0049160489275745,0.0072241242786168,0.0123530880555373,0.019370304872057,1017.4321364049268,3.9
apt_market:394304:2022-07-31,geo:zori:akron__oh,2022-07-31,2022-07-31,2022-07,0.008504546210613,0.0195309062460584,0.0208332099361643,0.009864567849841,1037.3035080727784,3.9
apt_market:394304:2022-08-31,geo:zori:akron__oh,2022-08-31,2022-08-31,2022-08,-5.573941340297761e-05,0.0049160489275745,0.0072241242786168,0.0099168351058427,1042.402942871209,3.8
apt_market:394304:2022-09-30,geo:zori:akron__oh,2022-09-30,2022-09-30,2022-09,0.0047440101196059,0.008504546210613,0.0195309062460584,0.0016448649578997,1051.2681068689362,3.8
apt_market:394304:2022-10-31,geo:zori:akron__oh,2022-10-31,2022-10-31,2022-10,0.0034041001084696,-5.573941340297761e-05,0.0049160489275745,0.0021294435205891,1051.20950980133,3.8
apt_market:394304:2022-11-30,geo:zori:akron__oh,2022-11-30,2022-11-30,2022-11,0.0062018914747545,0.0047440101196059,0.008504546210613,0.0039869030422197,1056.1964583536535,3.8
apt_market:394304:2022-12-31,geo:zori:akron__oh,2022-12-31,2022-12-31,2022-12,0.0001595969635674,0.0034041001084696,-5.573941340297761e-05,0.004974086591218,1059.7918568321004,3.8
apt_market:394304:2023-01-31,geo:zori:akron__oh,2023-01-31,2023-01-31,2023-01,-0.0013793077474126,0.0062018914747545,0.0047440101196059,0.004607640939567,1066.3645709140017,3.7
apt_market:394304:2023-02-28,geo:zori:akron__oh,2023-02-28,2023-02-28,2023-02,0.0004451832482583,0.0001595969635674,0.0034041001084696,0.0090251362107582,1066.5347594615755,3.7
apt_market:394304:2023-03-31,geo:zori:akron__oh,2023-03-31,2023-03-31,2023-03,0.013809667121226,-0.0013793077474126,0.0062018914747545,0.0123530880555373,1065.0636798049652,3.7
apt_market:394304:2023-04-30,geo:zori:akron__oh,2023-04-30,2023-04-30,2023-04,0.0133262740563531,0.0004451832482583,0.0001595969635674,0.0208332099361643,1065.5378283135428,3.6
apt_market:394304:2023-05-31,geo:zori:akron__oh,2023-05-31,2023-05-31,2023-05,0.0122104581863382,0.013809667121226,-0.0013793077474126,0.0072241242786168,1080.2525510276269,3.6
apt_market:394304:2023-06-30,geo:zori:akron__oh,2023-06-30,2023-06-30,2023-06,0.0045296273836119,0.0133262740563531,0.0004451832482583,0.0195309062460584,1094.6482925726957,3.6
apt_market:394304:2023-07-31,geo:zori:akron__oh,2023-07-31,2023-07-31,2023-07,0.0045792115071003,0.0122104581863382,0.013809667121226,0.0049160489275745,1108.0144497779008,3.7
apt_market:394304:2023-08-31,geo:zori:akron__oh,2023-08-31,2023-08-31,2023-08,0.000520845513755,0.0045296273836119,0.0133262740563531,0.008504546210613,1113.0333423710526,3.7
apt_market:394304:2023-09-30,geo:zori:akron__oh,2023-09-30,2023-09-30,2023-09,-0.0011249866178167,0.0045792115071003,0.0122104581863382,-5.573941340297761e-05,1118.1301574602246,3.8
apt_market:394304:2023-10-31,geo:zori:akron__oh,2023-10-31,2023-10-31,2023-10,0.0013749105756692,0.000520845513755,0.0045296273836119,0.0047440101196059,1118.712530536532,3.8
apt_market:394304:2023-11-30,geo:zori:akron__oh,2023-11-30,2023-11-30,2023-11,0.0032213262265201,-0.0011249866178167,0.0045792115071003,0.0034041001084696,1117.4539939104943,3.8
apt_market:394304:2023-12-31,geo:zori:akron__oh,2023-12-31,2023-12-31,2023-12,0.009609480910184,0.0013749105756692,0.000520845513755,0.0062018914747545,1118.990393224546,3.8
apt_market:394304:2024-01-31,geo:zori:akron__oh,2024-01-31,2024-01-31,2024-01,0.0052399490166821,0.0032213262265201,-0.0011249866178167,0.0001595969635674,1122.5950263254645,3.8
apt_market:394304:2024-02-29,geo:zori:akron__oh,2024-02-29,2024-02-29,2024-02,0.0008247303030326,0.009609480910184,0.0013749105756692,-0.0013793077474126,1133.3825818008063,3.8
apt_market:394304:2024-03-31,geo:zori:akron__oh,2024-03-31,2024-03-31,2024-03,-0.0020187808965037,0.0052399490166821,0.0032213262265201,0.0004451832482583,1139.3214487458383,3.8
apt_market:394304:2024-04-30,geo:zori:akron__oh,2024-04-30,2024-04-30,2024-04,0.0058622366790226,0.0008247303030326,0.009609480910184,0.013809667121226,1140.2610816695142,3.8
apt_market:394304:2024-05-31,geo:zori:akron__oh,2024-05-31,2024-05-31,2024-05,0.0133453464217401,-0.0020187808965037,0.0052399490166821,0.0133262740563531,1137.959144380813,3.8
apt_market:394304:2024-06-30,geo:zori:akron__oh,2024-06-30,2024-06-30,2024-06,0.0104320047746375,0.0058622366790226,0.0008247303030326,0.0122104581863382,1144.6301302162317,3.8
apt_market:394304:2024-07-31,geo:zori:akron__oh,2024-07-31,2024-07-31,2024-07,0.0077225552166892,0.0133453464217401,-0.0020187808965037,0.0045296273836119,1159.9056158287283,3.9
apt_market:394304:2024-08-31,geo:zori:akron__oh,2024-08-31,2024-08-31,2024-08,0.0017887773606752,0.0104320047746375,0.0058622366790226,0.0045792115071003,1172.0057567511828,3.9
apt_market:394304:2024-09-30,geo:zori:akron__oh,2024-09-30,2024-09-30,2024-09,0.002700993732104,0.0077225552166892,0.0133453464217401,0.000520845513755,1181.0566359219715,3.9
apt_market:394304:2024-10-31,geo:zori:akron__oh,2024-10-31,2024-10-31,2024-10,-0.0026992652426267,0.0017887773606752,0.0104320047746375,-0.0011249866178167,1183.169283293984,3.9
apt_market:394304:2024-11-30,geo:zori:akron__oh,2024-11-30,2024-11-30,2024-11,-0.0030680322181039,0.002700993732104,0.0077225552166892,0.0013749105756692,1186.365016112179,3.9
apt_market:394304:2024-12-31,geo:zori:akron__oh,2024-12-31,2024-12-31,2024-12,0.0058724437704238,-0.0026992652426267,0.0017887773606752,0.0032213262265201,1183.1627022591194,3.9
apt_market:394304:2025-01-31,geo:zori:akron__oh,2025-01-31,2025-01-31,2025-01,0.0078948498784192,-0.0030680322181039,0.002700993732104,0.009609480910184,1179.5327209693296,3.9
apt_market:394304:2025-02-28,geo:zori:akron__oh,2025-02-28,2025-02-28,2025-02,0.0029279376778159,0.0058724437704238,-0.0026992652426267,0.0052399490166821,1186.459460548597,3.9
apt_market:394304:2025-03-31,geo:zori:akron__oh,2025-03-31,2025-03-31,2025-03,-0.0027068275815279,0.0078948498784192,-0.0030680322181039,0.0008247303030326,1195.8263798764583,4.0
apt_market:394304:2025-04-30,geo:zori:akron__oh,2025-04-30,2025-04-30,2025-04,-0.0001022195419687,0.0029279376778159,0.0058724437704238,-0.0020187808965037,1199.3276849902252,4.0
apt_market:394304:2025-05-31,geo:zori:akron__oh,2025-05-31,2025-05-31,2025-05,0.0091726291837908,-0.0027068275815279,0.0078948498784192,0.0058622366790226,1196.0813117332036,4.1
apt_market:394304:2025-06-30,geo:zori:akron__oh,2025-06-30,2025-06-30,2025-06,0.0086707365579772,-0.0001022195419687,0.0029279376778159,0.0133453464217401,1195.959048849361,4.1
apt_market:394304:2025-07-31,geo:zori:akron__oh,2025-07-31,2025-07-31,2025-07,0.0105758782112168,0.0091726291837908,-0.0027068275815279,0.0104320047746375,1206.9291377234551,4.2
apt_market:394304:2025-08-31,geo:zori:akron__oh,2025-08-31,2025-08-31,2025-08,0.0108089977896614,0.0086707365579772,-0.0001022195419687,0.0077225552166892,1217.3941023208015,4.3
apt_market:394304:2025-09-30,geo:zori:akron__oh,2025-09-30,2025-09-30,2025-09,-0.0036069508026689,0.0105758782112168,0.0091726291837908,0.0017887773606752,1230.2691140820002,4.4
apt_market:394304:2025-11-30,geo:zori:akron__oh,2025-11-30,2025-11-30,2025-11,-0.0024968585721227,-0.0036069508026689,0.0105758782112168,-0.0026992652426267,1239.0816049025714,4.6
apt_market:394308:2016-02-29,geo:zori:albany__ny,2016-02-29,2016-02-29,2016-02,0.00412915173543,0.0120094877459189,-0.0032951183404664,0.0063764674849156,1019.9082568635504,5.1
apt_market:394308:2016-03-31,geo:zori:albany__ny,2016-03-31,2016-03-31,2016-03,0.0031162317420401,0.0071735839844144,0.0015094845396741,0.0029325400481887,1027.2246544005586,5.0
apt_market:394308:2016-04-30,geo:zori:albany__ny,2016-04-30,2016-04-30,2016-04,0.0019523084580341,0.00412915173543,0.0120094877459189,-0.0045912206111334,1031.4662208649531,5.0
apt_market:394308:2016-05-31,geo:zori:albany__ny,2016-05-31,2016-05-31,2016-05,0.0022398702024146,0.0031162317420401,0.0071735839844144,0.0013523774892503,1034.6805086432546,5.1
apt_market:394308:2016-06-30,geo:zori:albany__ny,2016-06-30,2016-06-30,2016-06,0.0028295525646582,0.0019523084580341,0.00412915173543,0.0052238788297074,1036.700524151642,5.1
apt_market:394308:2016-07-31,geo:zori:albany__ny,2016-07-31,2016-07-31,2016-07,0.006425239213377,0.0022398702024146,0.0031162317420401,0.0136471682677266,1039.022598764517,5.0
apt_market:394308:2016-08-31,geo:zori:albany__ny,2016-08-31,2016-08-31,2016-08,0.005775922438054,0.0028295525646582,0.0019523084580341,0.0042528615604158,1041.9625678235889,5.0
apt_market:394308:2016-09-30,geo:zori:albany__ny,2016-09-30,2016-09-30,2016-09,-0.0026469596493331,0.006425239213377,0.0022398702024146,0.0032697391634561,1048.65742657324,5.0
apt_market:394308:2016-10-31,geo:zori:albany__ny,2016-10-31,2016-10-31,2016-10,-0.0125280772468535,0.005775922438054,0.0028295525646582,-0.0150647630346489,1054.7143905332164,5.0
apt_market:394308:2016-11-30,geo:zori:albany__ny,2016-11-30,2016-11-30,2016-11,-0.0033216701246412,-0.0026469596493331,0.006425239213377,-0.0032951183404664,1051.922604099904,4.9
apt_market:394308:2016-12-31,geo:zori:albany__ny,2016-12-31,2016-12-31,2016-12,-6.402127285665138e-05,-0.0125280772468535,0.005775922438054,0.0015094845396741,1038.744036458029,4.9
apt_market:394308:2017-01-31,geo:zori:albany__ny,2017-01-31,2017-01-31,2017-01,0.0137706337287635,-0.0033216701246412,-0.0026469596493331,0.0120094877459189,1035.2936714249772,4.8
apt_market:394308:2017-02-28,geo:zori:albany__ny,2017-02-28,2017-02-28,2017-02,0.0003460819616671,-6.402127285665138e-05,-0.0125280772468535,0.0071735839844144,1035.2273906063522,4.8
apt_market:394308:2017-03-31,geo:zori:albany__ny,2017-03-31,2017-03-31,2017-03,0.0099920403819162,0.0137706337287635,-0.0033216701246412,0.00412915173543,1049.483127828376,4.7
apt_market:394308:2017-04-30,geo:zori:albany__ny,2017-04-30,2017-04-30,2017-04,0.007745140505371,0.0003460819616671,-6.402127285665138e-05,0.0031162317420401,1049.8463350079917,4.7
apt_market:394308:2017-05-31,geo:zori:albany__ny,2017-05-31,2017-05-31,2017-05,0.0041651927822958,0.0099920403819162,0.0137706337287635,0.0019523084580341,1060.336441982198,4.7
apt_market:394308:2017-06-30,geo:zori:albany__ny,2017-06-30,2017-06-30,2017-06,0.0009920049837477,0.007745140505371,0.0003460819616671,0.0022398702024146,1068.5488967083154,4.7
apt_market:394308:2017-07-31,geo:zori:albany__ny,2017-07-31,2017-07-31,2017-07,-0.0047868589038507,0.0041651927822958,0.0099920403819162,0.0028295525646582,1072.999608860415,4.7
apt_market:394308:2017-08-31,geo:zori:albany__ny,2017-08-31,2017-08-31,2017-08,-0.0004113145073275,0.0009920049837477,0.007745140505371,0.006425239213377,1074.064029819964,4.7
apt_market:394308:2017-09-30,geo:zori:albany__ny,2017-09-30,2017-09-30,2017-09,-0.0048473076354905,-0.0047868589038507,0.0041651927822958,0.005775922438054,1068.9226368555144,4.7
apt_market:394308:2017-10-31,geo:zori:albany__ny,2017-10-31,2017-10-31,2017-10,0.0027566870291328,-0.0004113145073275,0.0009920049837477,-0.0026469596493331,1068.4829734677649,4.7
apt_market:394308:2017-11-30,geo:zori:albany__ny,2017-11-30,2017-11-30,2017-11,0.0024855254591775,-0.0048473076354905,-0.0047868589038507,-0.0125280772468535,1063.3037077920828,4.7
apt_market:394308:2017-12-31,geo:zori:albany__ny,2017-12-31,2017-12-31,2017-12,0.0129291805550164,0.0027566870291328,-0.0004113145073275,-0.0033216701246412,1066.2349033313822,4.7
apt_market:394308:2018-01-31,geo:zori:albany__ny,2018-01-31,2018-01-31,2018-01,0.0102718917718545,0.0024855254591775,-0.0048473076354905,-6.402127285665138e-05,1068.885057329076,4.6
apt_market:394308:2018-02-28,geo:zori:albany__ny,2018-02-28,2018-02-28,2018-02,0.003455652840363,0.0129291805550164,0.0027566870291328,0.0137706337287635,1082.704865227843,4.5
apt_market:394308:2018-03-31,geo:zori:albany__ny,2018-03-31,2018-03-31,2018-03,0.0083407272977966,0.0102718917718545,0.0024855254591775,0.0003460819616671,1093.8262924243236,4.4
apt_market:394308:2018-04-30,geo:zori:albany__ny,2018-04-30,2018-04-30,2018-04,-0.0013077404392635,0.003455652840363,0.0129291805550164,0.0099920403819162,1097.6061763586035,4.3
apt_market:394308:2018-05-31,geo:zori:albany__ny,2018-05-31,2018-05-31,2018-05,0.0024643198528677,0.0083407272977966,0.0102718917718545,0.007745140505371,1106.761010155988,4.3
apt_market:394308:2018-06-30,geo:zori:albany__ny,2018-06-30,2018-06-30,2018-06,-0.005308503441645,-0.0013077404392635,0.003455652840363,0.0041651927822958,1105.313654026407,4.2
